name,description,stars,language,forks,url,created_at,updated_at,category,language_detected
enauman/CANKinectPhysics,"Kinect user tracking, blob detection and physics interaction in Processing. http://www.creativeapplications.net/processing/kinect-physics-tutorial-for-processing/",13,Processing,6,https://github.com/enauman/CANKinectPhysics,2016-09-11 15:16:44+00:00,2022-10-27 11:38:21+00:00,Application,en
alefmanvladimir/BigFiles,"Ton Drive is an intuitive and responsive interface designed for Telegram Web Apps. It allows seamless uploading, viewing, and managing of large files, bypassing Telegram's 2GB file limit. Users experience smooth interactions while the backend handles robust file processing and storage.",13,TypeScript,8,https://github.com/alefmanvladimir/BigFiles,2023-10-01 08:50:07+00:00,2024-08-28 09:50:35+00:00,Application,en
idaholab/EMRALD,"Event Modeling Risk Assessment using Linked Diagrams (EMRALD) is a software tool developed at INL for researching the capabilities of dynamic PRA (Probabilistic Risk Assessment). In order to promote the effective use of dynamic PRA by the general community, EMRALD focuses on the following key aspects: Simplifying the modeling process by providing a structure that corresponds to traditional PRA modeling methods Providing a user interface (UI) that makes it easy for the user to model and visualize complex interactions Allowing the user to couple with other analysis applications such as physics based simulations. This includes one-way communication for most applications and two-way loose coupling for customizable applications Providing the sequence and timing of events that lead to the specified outcomes when calculating results Traditional aspects of components with basic events, fault trees, and event trees are all captured in a dynamic framework of state diagrams, which are displayed ",13,JavaScript,6,https://github.com/idaholab/EMRALD,2021-03-10 17:06:39+00:00,2024-06-24 08:14:23+00:00,UX Tool,en
SankethBK/local_session_timeout,"Redirect user to authentication page if the application doesn't receive any user interaction, or been running in the background for ""x"" duration.",12,Dart,19,https://github.com/SankethBK/local_session_timeout,2022-04-08 15:32:04+00:00,2024-08-27 05:59:48+00:00,UX Application,en
FriendofAI/LM_Chat_TTS_FrontEnd.html,"LM_Chat_TTS_FrontEnd is a simple yet powerful interface for interacting with LM Studio models using text-to-speech functionality. This project is designed to be lightweight and user-friendly, making it suitable for a wide range of users interested in exploring voice interactions with AI models.",12,HTML,6,https://github.com/FriendofAI/LM_Chat_TTS_FrontEnd.html,2024-01-08 13:48:35+00:00,2024-09-21 16:44:44+00:00,Application,en
damienhaynes/moving-pictures,"Moving Pictures is a movies plug-in for the MediaPortal media center application. The goal of the plug-in is to create a very focused and refined experience that requires minimal user interaction. The plug-in emphasizes usability and ease of use in managing a movie collection consisting of ripped DVDs, and movies reencoded in common video formats supported by MediaPortal.",12,C#,6,https://github.com/damienhaynes/moving-pictures,2015-08-09 01:41:41+00:00,2023-03-29 21:04:38+00:00,UX Application,en
Leoverse/3D-Simulation-of-Nuclear-Fusion-and-Fission,"The project is an accurate 3D Physics Simulation of Nuclear Fission and Nuclear Fusion.  The simulation will show the atomic level of interaction of the particles during Nuclear Fission and Nuclear Fusion. For the simulation on Nuclear Fission, the first fission of the atom to the last formation of the neutrons from the last Nuclear Fission will be displayed. While for Nuclear Fusion, the first fusion of the two particles to the last atom formed will be simulated.  The project will be an interactive user-friendly 2D Simulation wherein users will be able to control the number of atoms and the speed of the particles interacting within the simulation.  The simulation will be able to be used by students when studying Nuclear Reactions and by teachers when illustrating and simulating Nuclear Reactions.",12,Python,8,https://github.com/Leoverse/3D-Simulation-of-Nuclear-Fusion-and-Fission,2017-03-24 04:38:09+00:00,2024-08-16 18:33:59+00:00,Application,en
asciidoctor/asciidoctor-docs-ui,The project that produces the UI (theme & user interactions) for docs.asciidoctor.org.,11,CSS,26,https://github.com/asciidoctor/asciidoctor-docs-ui,2018-11-02 22:36:24+00:00,2024-10-03 18:58:23+00:00,UX Application,en
mdmoin7/react-native-hide-show-password,component to hide/show password based on user interaction,11,JavaScript,6,https://github.com/mdmoin7/react-native-hide-show-password,2018-12-29 05:52:03+00:00,2023-10-27 12:46:13+00:00,UX Related,en
laravel-enso/comments,"Laravel Enso Comments package, allowing for a straightforward collaboration and interaction between users, with policy enforced rules, real time notifications, user tagging and more",11,PHP,6,https://github.com/laravel-enso/comments,2017-03-20 14:00:59+00:00,2024-08-08 21:23:47+00:00,Uncategorized,en
ExpressHermes/Singular-News,A Django news app powered with machine learning to provide personalised feed to the users based on their interactions on the app.,11,HTML,9,https://github.com/ExpressHermes/Singular-News,2020-07-15 06:02:49+00:00,2023-11-18 16:57:42+00:00,Application,en
rvspt/D3DynamicTreeLayout-QS,"Qlik Sense extension that displays an Hierarchical Tree using D3, with user interaction",10,,9,https://github.com/rvspt/D3DynamicTreeLayout-QS,2015-11-10 00:01:13+00:00,2020-12-07 14:09:04+00:00,UX Related,en
Justin-Credible/cordova-plugin-spinner,:hourglass: A Cordova plugin to prevent user interaction using an animated spinner overlay during a blocking operation.,10,Objective-C,6,https://github.com/Justin-Credible/cordova-plugin-spinner,2015-10-24 05:04:04+00:00,2024-06-23 06:23:57+00:00,UX Related,en
learnsmartcoding/restaurant-table-booking-app.api,"Explore the backend API for our ""Restaurant Table Booking App"" on this .NET Core repository. The API enables seamless table bookings, user interactions, and database management with Entity Framework Core. Secure authentication through Azure AD B2C ensures data privacy. Join us on this journey to create a dynamic and user-friendly dining experience.",10,C#,10,https://github.com/learnsmartcoding/restaurant-table-booking-app.api,2023-07-28 12:27:51+00:00,2024-08-25 10:47:21+00:00,UX Tool,en
hoangsonww/Movie-Review-Site,"🎬 This repository houses a very simple movie review site, with ""Get Out"" as the showcased example. It includes features for posting reviews, rating movies, and user interactions, providing a straightforward yet functional platform for movie enthusiasts to share their opinions and insights on films.",10,HTML,8,https://github.com/hoangsonww/Movie-Review-Site,2023-04-07 02:49:43+00:00,2024-09-25 01:47:00+00:00,UX Related,en
jimoq/cpAnsibleDemo,Ansible playbooks that will without any user interaction provision Check Point Security Management server (SM) or Multi-Domain Management Server (MDS) and Security Gateways (SG) as well as providing control over a Check Point Management server using the Ansible Module - check_point_mgmt by Check Point® and Check Point's Security Management web-services APIs.,10,,6,https://github.com/jimoq/cpAnsibleDemo,2018-10-15 18:57:46+00:00,2023-01-24 16:06:34+00:00,UX Tool,en
kadie16/3D-Model-Viewer,"3D viewer application renders OBJ models and allows basic user interaction, 3D volume mesh generation ",9,Makefile,7,https://github.com/kadie16/3D-Model-Viewer,2015-06-22 03:26:57+00:00,2022-01-16 13:00:21+00:00,UX Application,en
